site,DateTime,NEE_raw,NEE_lag,NEE_lead,Rg,Tair,Ustar,low_ustar,qc_co2_flux,signal_strength,wind_dir,remove_nee_auto,manual_decision_neg,manual_reason_neg
MD,2024-12-30T02:00:00Z,-17.1337,-53.7472,-2.4746500000000005,0,2.766999999999996,0.481928,FALSE,2,60,328.442,FALSE,NA,NA
MD,2024-12-30T06:30:00Z,-22.343230000000002,7.75032,51.814640000000004,0,2.7309999999999945,0.520411,FALSE,1,44,310.89,FALSE,NA,NA
MD,2024-12-30T07:30:00Z,-14.441180000000001,51.814640000000004,-11.69056,0,2.7450000000000045,0.633675,FALSE,2,54,300.36,FALSE,NA,NA
MD,2024-12-30T08:00:00Z,-11.69056,-14.441180000000001,13.17679,0,2.665999999999997,0.628636,FALSE,1,52,296.511,FALSE,NA,NA
MD,2024-12-30T09:30:00Z,-15.596029999999999,138.15640000000002,-5.49393,0,2.6090000000000373,0.458805,FALSE,2,81,307.858,FALSE,NA,NA
MD,2024-12-30T10:00:00Z,-5.49393,-15.596029999999999,-0.9425000000000001,0,2.580000000000041,0.537357,FALSE,2,88,303.254,FALSE,NA,NA
MD,2024-12-31T09:30:00Z,-11.6015,0.4334499999999999,11.02633,0,-1.1119999999999663,0.161978,FALSE,0,20,62.5436,FALSE,NA,NA
MD,2024-12-31T11:30:00Z,-16.19087,-1.1433300000000006,6.327900000000001,0,-0.05899999999996908,0.40538,FALSE,2,27,68.9421,FALSE,NA,NA
MD,2024-12-31T12:30:00Z,-23.84717,6.327900000000001,-7.212250000000001,2.06852e-4,0.18300000000004957,0.458463,FALSE,1,45,74.0856,FALSE,NA,NA
MD,2024-12-31T13:00:00Z,-7.212250000000001,-23.84717,-62.6113,0.0652019,0.17600000000004457,0.520261,FALSE,2,67,65.1995,FALSE,NA,NA
