Date,n_hh,n_Rg,frac_Rg,Rg_mean_Wm2,Rg_max_Wm2,Tair_mean_C,Tair_max_C,Tair_min_C,RH_mean_pct,VPD_mean_kPa,VPD_max_kPa,P_used_mm,SWC_mean,TS_mean_C,n_SWC_mean,n_TS_mean,n_Rg_from_Grant,n_Tair_from_Grant,n_RH_from_Grant,frac_Rg_from_Grant,frac_Tair_from_Grant,frac_RH_from_Grant
2024-05-12,48,48,1,304.3861071865834,909.584,12.86585416666669,23.66500000000002,2.847000000000037,67.06221875,0.7089956405157932,2.104845791116171,0,0.27212394791666666,12.028756944444465,2,3,0,0,0,0,0,0
2024-05-13,48,48,1,254.52485601458332,915.69,18.897083333333356,23.613,14.723000000000013,64.15205833333333,0.838742158059741,1.6228101692386148,3.1999999999999997,0.27292080208333336,14.589736111111138,2,3,0,0,0,0,0,0
2024-05-14,48,48,1,97.72959045874998,481.774,14.330791666666693,16.774,12.334000000000003,77.16737083333334,0.37322063565493596,0.672742802760198,0,0.27038742708333335,14.294750000000025,2,3,0,0,0,0,0,0
2024-05-15,48,48,1,303.54335807729166,862.774,15.467979166666689,21.93100000000004,11.140000000000043,52.89989791666667,0.9113098846301365,1.735088816540132,0,0.2666824375,13.917333333333353,2,3,0,0,0,0,0,0
2024-05-16,47,47,1,243.31872809987664,781.245,15.70787234042555,22.372000000000014,7.925000000000011,59.45337446808511,0.8101704293289878,1.4106064355578152,0,0.26264362765957444,14.061716312056765,2,3,0,0,0,0,0,0
2024-05-17,48,48,1,215.30602579145233,808.283,18.721104166666688,24.176000000000045,15.560000000000002,78.6567375,0.5311336910473001,1.523226212817196,0,0.25984380208333335,15.517708333333358,2,3,0,0,0,0,0,0
2024-05-18,48,48,1,304.2341057352458,917.973,18.13816666666669,27.09200000000004,7.66700000000003,71.76582916666666,0.8586810704029252,2.1991447935104054,0,0.2566806770833333,15.329916666666687,2,3,0,0,0,0,0,0
2024-05-19,48,48,1,315.6924858734521,912.818,22.48766666666669,27.646000000000015,18.924000000000035,55.92055833333333,1.2866574428508983,2.6526853777594073,0,0.2528999895833333,16.533993055555584,2,3,0,0,0,0,0,0
2024-05-20,48,48,1,204.13824472835418,892.214,17.004687500000028,25.723000000000013,8.874000000000024,68.81180833333333,0.6694328313049857,1.9835324450038623,19,0.2525757604166667,15.630187500000028,2,3,0,0,0,0,0,0
2024-05-21,47,47,1,243.21427032524684,875.269,18.535808510638322,28.30400000000003,13.710000000000036,87.86694893617022,0.5296448109149594,1.8525085121242997,1.9000000000000001,0.3030773829787234,17.067546099290798,2,3,0,0,0,0,0,0
2024-05-22,48,48,1,185.80949702027914,587.471,20.72085416666669,27.52600000000001,15.68300000000005,67.05916666666667,0.857355400684211,1.7208920955330167,0,0.28991165625,17.886090277777807,2,3,0,0,0,0,0,0
2024-05-23,48,48,1,328.16973560571046,920.412,17.069041666666692,22.785000000000025,10.867000000000019,59.77504583333333,0.9034629268010842,1.8727284157856796,0,0.2814236666666667,16.165000000000024,2,3,0,0,0,0,0,0
2024-05-24,48,48,1,255.34281619936039,781.44,17.888812500000025,26.38100000000003,8.705000000000041,60.17917708333333,1.0428882145937974,2.0836426507348613,0,0.27506463541666665,15.9477777777778,2,3,0,0,0,0,0,0
2024-05-25,48,48,1,329.72884633750004,937.893,19.10122916666669,24.29200000000003,14.616000000000042,63.042285416666665,0.8801179394255526,1.8087621236746,1.1,0.27029620833333334,17.13761111111113,2,3,0,0,0,0,0,0
2024-05-26,47,47,1,162.4588262359787,676.041,15.74280851063832,23.492999999999995,8.201000000000022,73.84496170212766,0.6081201322471812,1.213744569057352,3,0.23669404255319149,15.583304964539034,1.148936170212766,3,0,0,0,0,0,0
2024-05-27,48,48,1,65.11144506423334,309.561,14.427083333333357,16.976,11.825000000000045,96.00458333333333,0.08856045278195053,0.15775205817606652,0.2,0.23693360416666667,15.945909722222249,1,3,0,0,0,0,0,0
2024-05-28,48,48,1,189.38262881420835,790.92,14.428520833333357,19.033000000000015,11.348000000000013,86.1053125,0.33382283780948624,0.8372035135684617,2.6,0.22963591666666666,15.633125000000021,1,3,0,0,0,0,0,0
2024-05-29,48,48,1,233.56519621166663,683.983,15.306479166666687,19.987000000000023,11,70.14966875,0.5856566173432298,1.5245062480434355,0,0.24127510416666667,15.929312500000021,1,3,0,0,0,0,0,0
2024-05-30,47,47,1,333.66005061942553,894.949,13.978382978723426,21.42100000000005,5.0160000000000196,45.37184893617022,1.004792063585584,1.8330762476709328,0,0.24773323404255318,14.474872340425556,1,3,0,0,0,0,0,0
2024-05-31,48,48,1,315.71812554425,883.491,15.963625000000022,24.56800000000004,4.998000000000047,55.4305875,1.0101671697735362,2.0870027310983144,0,0.2460085625,14.647819444444465,1,3,0,0,0,0,0,0
