site,DateTime,NEE_umol,GPP_umol,Reco_umol,Rg,Ustar,flag_negative_GPP,flag_nighttime_GPP,flag_winter_night_negative_NEE
MD,2024-06-17T08:00:00Z,5.54973,1.0128005534183009,6.562530553418301,0,0.365746,FALSE,TRUE,FALSE
MD,2024-06-17T09:00:00Z,7.7055795,-1.1579053195328957,6.547674180467104,0,0.386187,TRUE,FALSE,FALSE
MD,2024-06-17T09:30:00Z,7.487582,-0.9348144021632132,6.5527675978367865,0.00824671,0.3835,TRUE,FALSE,FALSE
MD,2024-06-17T10:00:00Z,4.5476220000000005,2.008338565732119,6.55596056573212,0.939565,0.33223,FALSE,TRUE,FALSE
MD,2024-06-18T03:30:00Z,10.861782,-3.548342952916583,7.313439047083417,0,0.214341,TRUE,FALSE,FALSE
MD,2024-06-18T05:30:00Z,15.039480000000001,-7.68663663492292,7.3528433650770815,0,0.43272,TRUE,FALSE,FALSE
MD,2024-06-18T06:00:00Z,4.14625,2.9475837902052513,7.0938337902052515,0,0.62081,FALSE,TRUE,FALSE
MD,2024-06-18T06:30:00Z,5.666288,1.4868452122873448,7.1531332122873446,0,0.392159,FALSE,TRUE,FALSE
MD,2024-06-18T07:00:00Z,7.75562,-0.5007802060970779,7.2548397939029226,0,0.396998,TRUE,FALSE,FALSE
MD,2024-06-18T07:30:00Z,8.27283,-1.0275373813538762,7.245292618646125,0,0.318237,TRUE,FALSE,FALSE
MD,2024-06-18T08:30:00Z,5.773871000000001,1.4957485183739827,7.269619518373983,0,0.280054,FALSE,TRUE,FALSE
MD,2024-06-18T09:30:00Z,9.756537999999999,-2.5433447122584756,7.2131932877415235,0.00421914,0.34592,TRUE,FALSE,FALSE
MD,2024-06-18T10:00:00Z,7.915033,-0.7014302773813341,7.213602722618666,0.584259,0.33207,TRUE,FALSE,FALSE
MD,2024-06-19T03:30:00Z,8.71501,-0.7140813740670335,8.000928625932966,0,0.479497,TRUE,FALSE,FALSE
MD,2024-06-19T04:00:00Z,6.878222,1.1317505546450137,8.009972554645014,0,0.522405,FALSE,TRUE,FALSE
MD,2024-06-19T04:30:00Z,6.8082876,1.1816250338801941,7.989912633880194,0,0.536608,FALSE,TRUE,FALSE
MD,2024-06-19T05:30:00Z,6.859414,1.0636883419671381,7.923102341967138,0,0.43123,FALSE,TRUE,FALSE
MD,2024-06-19T06:30:00Z,4.9042085,2.9335532226539183,7.8377617226539185,0,0.27109,FALSE,TRUE,FALSE
MD,2024-06-19T07:00:00Z,6.275380999999999,1.5624350674576801,7.83781606745768,0,0.430754,FALSE,TRUE,FALSE
MD,2024-06-19T07:30:00Z,6.476707,1.3870877873819536,7.863794787381954,0,0.497256,FALSE,TRUE,FALSE
MD,2024-06-19T08:00:00Z,6.5520099,1.3667631948993675,7.918773094899367,0,0.486603,FALSE,TRUE,FALSE
MD,2024-06-19T08:30:00Z,6.289487,1.6446739840261984,7.934160984026199,0,0.548233,FALSE,TRUE,FALSE
MD,2024-06-19T10:00:00Z,5.991726,1.999839848304524,7.991565848304524,0.652955,0.431582,FALSE,TRUE,FALSE
MD,2024-06-19T10:30:00Z,6.102447,1.8884780837430633,7.990925083743063,6.60603,0.459511,FALSE,TRUE,FALSE
MD,2024-06-20T01:30:00Z,6.68548847027027,1.75718136444398,8.44266983471425,7.25867,0.0438001,FALSE,TRUE,FALSE
MD,2024-06-20T03:00:00Z,3.59392,4.807548984452084,8.401468984452084,0,0.266374,FALSE,TRUE,FALSE
MD,2024-06-20T03:30:00Z,-8.030289,16.324110026812832,8.293821026812832,0,0.629708,FALSE,TRUE,FALSE
MD,2024-06-20T04:00:00Z,11.74739,-3.755784003564857,7.991605996435142,0,0.342395,TRUE,FALSE,FALSE
MD,2024-06-20T08:00:00Z,8.616422529166666,-0.7962745603003665,7.8201479688663,0,0.0271366,TRUE,FALSE,FALSE
MD,2024-06-20T09:00:00Z,9.38524115138889,-1.5799274188638135,7.805313732525076,0,0.108959,TRUE,FALSE,FALSE
MD,2024-06-20T10:00:00Z,9.389663089705882,-1.511477003620655,7.878186086085227,0.716863,0.136824,TRUE,FALSE,FALSE
MD,2024-06-20T10:30:00Z,9.274201030434783,-1.4004009179019121,7.873800112532871,9.61871,0.132834,TRUE,FALSE,FALSE
MD,2024-06-21T01:30:00Z,4.098793000000001,4.515926565677427,8.614719565677428,9.52821,0.214529,FALSE,TRUE,FALSE
MD,2024-06-21T02:00:00Z,11.60732,-3.1145970867289705,8.49272291327103,0.903809,0.247252,TRUE,FALSE,FALSE
MD,2024-06-21T03:30:00Z,6.096078,2.23220180675221,8.32827980675221,0,0.236945,FALSE,TRUE,FALSE
MD,2024-06-21T04:30:00Z,9.66984898548387,-1.4286004998991366,8.241248485584734,0,0.186401,TRUE,FALSE,FALSE
MD,2024-06-21T05:00:00Z,5.065099,3.140703704664782,8.205802704664782,0,0.282618,FALSE,TRUE,FALSE
MD,2024-06-21T05:30:00Z,4.511799,3.6388420604036433,8.150641060403643,0,0.244966,FALSE,TRUE,FALSE
MD,2024-06-21T06:00:00Z,6.444507000000001,1.6609381639082672,8.105445163908268,0,0.250764,FALSE,TRUE,FALSE
MD,2024-06-22T01:30:00Z,6.920938986666666,2.2450794671467715,9.166018453813438,9.71968,0.0712127,FALSE,TRUE,FALSE
MD,2024-06-22T02:00:00Z,7.8552541583333335,1.1113475845948217,8.966601742928155,0.641909,0.0463248,FALSE,TRUE,FALSE
MD,2024-06-22T03:30:00Z,9.619739034328358,-0.9478224676202611,8.671916566708097,0,0.0707155,TRUE,FALSE,FALSE
MD,2024-06-22T04:00:00Z,9.632350966666667,-1.0306446069553559,8.601706359711311,0,0.0857167,TRUE,FALSE,FALSE
MD,2024-06-22T04:30:00Z,9.532040695588234,-0.8617284148124611,8.670312280775773,0,0.0291748,TRUE,FALSE,FALSE
MD,2024-06-22T05:00:00Z,9.50257285,-0.888420019497369,8.614152830502631,0,0.0708107,TRUE,FALSE,FALSE
MD,2024-06-22T08:00:00Z,9.470564636764706,-0.7654092364110454,8.70515540035366,0,0.14246,TRUE,FALSE,FALSE
MD,2024-06-22T08:30:00Z,9.405212187323944,-0.6541879066761656,8.751024280647778,0,0.145582,TRUE,FALSE,FALSE
MD,2024-06-22T09:00:00Z,9.616527395652174,-0.8253930917821464,8.791134303870027,0,0.14933,TRUE,FALSE,FALSE
MD,2024-06-22T09:30:00Z,9.869160004225352,-1.0732997742864079,8.795860229938944,0.00275934,0.189378,TRUE,FALSE,FALSE
MD,2024-06-22T10:30:00Z,5.29254,3.648695175915722,8.941235175915722,5.32969,0.304548,FALSE,TRUE,FALSE
MD,2024-06-22T11:30:00Z,12.35312,-3.4894577237426674,8.863662276257333,16.43,0.236291,TRUE,FALSE,FALSE
MD,2024-06-22T12:00:00Z,9.892190000000001,-1.0879489665190718,8.80424103348093,29.9638,0.30014,TRUE,FALSE,FALSE
MD,2024-06-22T12:30:00Z,12.07383,-3.3008855593668187,8.77294444063318,74.9601,0.274953,TRUE,FALSE,FALSE
MD,2024-06-22T14:00:00Z,45.32966,-36.325119067882916,9.004540932117083,133.006,0.340589,TRUE,FALSE,FALSE
MD,2024-06-22T14:30:00Z,13.33765,-4.299700368762062,9.037949631237938,166.744,0.281983,TRUE,FALSE,FALSE
MD,2024-06-22T21:30:00Z,12.619969999999999,-3.4447147109740435,9.175255289025955,59.1564,0.203274,TRUE,FALSE,FALSE
MD,2024-06-22T22:00:00Z,13.344669,-4.163290351820036,9.181378648179964,53.6371,0.222606,TRUE,FALSE,FALSE
MD,2024-06-23T00:30:00Z,7.659637857627119,1.6283443910548057,9.287982248681924,9.81695,0.134305,FALSE,TRUE,FALSE
MD,2024-06-23T01:00:00Z,26.035418,-16.826717956489034,9.208700043510966,1.20616,0.267512,TRUE,FALSE,FALSE
MD,2024-06-23T01:30:00Z,8.070600305448718,1.0600574885082512,9.130657793956969,0.372592,0.205635,FALSE,TRUE,FALSE
MD,2024-06-23T02:00:00Z,13.59766,-4.503991217458482,9.093668782541517,0.0725611,0.217649,TRUE,FALSE,FALSE
MD,2024-06-23T02:30:00Z,21.127779999999998,-12.033322408836877,9.09445759116312,0,0.253673,TRUE,FALSE,FALSE
MD,2024-06-23T03:00:00Z,3.60693,5.508615757764458,9.115545757764458,0,0.270644,FALSE,TRUE,FALSE
MD,2024-06-23T03:30:00Z,46.36547,-37.21825980673138,9.147210193268617,0,0.351239,TRUE,FALSE,FALSE
MD,2024-06-23T04:30:00Z,-19.8711,28.885399586646983,9.014299586646985,0,0.216844,FALSE,TRUE,FALSE
MD,2024-06-23T05:00:00Z,9.720793857746479,-0.6897169041982618,9.031076953548217,0,0.0463543,TRUE,FALSE,FALSE
MD,2024-06-23T05:30:00Z,6.256870000000001,2.807034933962205,9.063904933962206,0,0.508535,FALSE,TRUE,FALSE
MD,2024-06-23T06:00:00Z,10.13193,-1.1186971193273934,9.013232880672607,0,0.569093,TRUE,FALSE,FALSE
MD,2024-06-23T06:30:00Z,17.14183,-8.161925603637142,8.979904396362857,0,0.607088,TRUE,FALSE,FALSE
MD,2024-06-23T07:00:00Z,10.9729,-2.010130694083891,8.962769305916108,0,0.601083,TRUE,FALSE,FALSE
MD,2024-06-23T07:30:00Z,12.267430000000001,-3.2462020055646974,9.021227994435304,0,0.642213,TRUE,FALSE,FALSE
MD,2024-06-23T08:00:00Z,6.308810000000001,2.7233211301423346,9.032131130142336,0,0.640298,FALSE,TRUE,FALSE
MD,2024-06-23T09:00:00Z,-11.3038,20.260465877259975,8.956665877259976,0,0.595561,FALSE,TRUE,FALSE
MD,2024-06-23T10:00:00Z,18.681524999999997,-9.847268343563396,8.834256656436601,0.160137,0.565618,TRUE,FALSE,FALSE
MD,2024-06-23T10:30:00Z,14.695820000000001,-6.023002081625325,8.672817918374676,2.49169,0.501383,TRUE,FALSE,FALSE
MD,2024-06-24T02:00:00Z,10.197945593023256,-1.1159859018408973,9.081959691182359,1.20664,0.207804,TRUE,FALSE,FALSE
MD,2024-06-24T02:30:00Z,11.167477778378379,-2.162552924167274,9.004924854211104,0.0174387,0.160503,TRUE,FALSE,FALSE
MD,2024-06-24T03:00:00Z,11.508352642941176,-2.5814390525477844,8.926913590393392,0,0.106008,TRUE,FALSE,FALSE
MD,2024-06-24T04:30:00Z,26.820700000000002,-18.148595003427076,8.672104996572928,0.00770234,0.387474,TRUE,FALSE,FALSE
MD,2024-06-24T05:00:00Z,16.44099,-8.046640592540962,8.394349407459037,0,0.328181,TRUE,FALSE,FALSE
MD,2024-06-25T03:00:00Z,10.639794764814814,-0.8147905341306263,9.825004230684188,0,0.0757318,TRUE,FALSE,FALSE
MD,2024-06-25T03:30:00Z,10.702925246296296,-0.8969054359532951,9.806019810343,0,0.104488,TRUE,FALSE,FALSE
MD,2024-06-25T04:00:00Z,10.702925246296296,-0.9112270982631756,9.79169814803312,0,0.137584,TRUE,FALSE,FALSE
MD,2024-06-25T04:30:00Z,10.705144873584906,-0.923072632865459,9.782072240719447,0,0.207626,TRUE,FALSE,FALSE
MD,2024-06-25T05:00:00Z,8.46756,1.3970191433527965,9.864579143352797,0,0.219861,FALSE,TRUE,FALSE
MD,2024-06-25T05:30:00Z,5.566644,4.2173656453379955,9.784009645337996,0,0.265725,FALSE,TRUE,FALSE
MD,2024-06-25T06:00:00Z,10.515059,-0.7677221707274757,9.747336829272525,0,0.324084,TRUE,FALSE,FALSE
MD,2024-06-25T06:30:00Z,6.529282,3.2497702944353364,9.779052294435337,0,0.345762,FALSE,TRUE,FALSE
MD,2024-06-25T07:00:00Z,12.732708,-2.953680940311644,9.779027059688357,0,0.268127,TRUE,FALSE,FALSE
MD,2024-06-25T08:00:00Z,5.791041,4.1975635929143245,9.988604592914324,0,0.399785,FALSE,TRUE,FALSE
MD,2024-06-25T09:00:00Z,13.62044,-3.5485534529153977,10.071886547084603,0,0.58028,TRUE,FALSE,FALSE
MD,2024-06-25T09:30:00Z,5.181243,4.930903088868233,10.112146088868233,6.49155e-4,0.741288,FALSE,TRUE,FALSE
MD,2024-06-25T10:00:00Z,7.31451,2.846626413883783,10.161136413883783,0.0181652,0.78956,FALSE,TRUE,FALSE
MD,2024-06-25T10:30:00Z,39.87094,-30.098061988360268,9.77287801163973,0.019667,0.694128,TRUE,FALSE,FALSE
MD,2024-06-25T11:00:00Z,21.188482,-11.547349631768345,9.641132368231656,0.108048,0.403125,TRUE,FALSE,FALSE
MD,2024-06-25T11:30:00Z,-34.06211,43.70303295900387,9.640922959003873,0.466705,0.591852,FALSE,TRUE,FALSE
MD,2024-06-25T12:00:00Z,40.78502,-31.013906083248198,9.771113916751805,0.859815,0.286583,TRUE,FALSE,FALSE
MD,2024-06-25T12:30:00Z,37.372214,-27.703980824740874,9.668233175259125,2.17328,0.466156,TRUE,FALSE,FALSE
MD,2024-06-25T13:00:00Z,39.38657,-29.712893392144295,9.673676607855704,3.58225,0.534996,TRUE,FALSE,FALSE
MD,2024-06-25T13:30:00Z,14.4221,-4.804422923092503,9.617677076907498,19.6794,0.471576,TRUE,FALSE,FALSE
MD,2024-06-26T01:30:00Z,11.081499999999998,-0.5911090039247853,10.490390996075213,15.0499,0.191735,TRUE,FALSE,FALSE
MD,2024-06-26T02:00:00Z,8.368458869347826,1.9689325130531348,10.337391382400961,2.22557,0.122181,FALSE,TRUE,FALSE
MD,2024-06-26T02:30:00Z,8.374086095434782,1.8569378223527053,10.231023917787487,0.0254154,0.182052,FALSE,TRUE,FALSE
MD,2024-06-26T03:00:00Z,8.37339867442029,1.7787664558676006,10.15216513028789,0,0.11679,FALSE,TRUE,FALSE
MD,2024-06-26T03:30:00Z,8.386616130942029,1.7139128226609284,10.100528953602957,0,0.167252,FALSE,TRUE,FALSE
MD,2024-06-26T04:00:00Z,8.36600353673913,1.6677282545389414,10.033731791278072,0,0.142125,FALSE,TRUE,FALSE
MD,2024-06-26T04:30:00Z,8.376863255985402,1.6015347921721617,9.978398048157564,0,0.200459,FALSE,TRUE,FALSE
MD,2024-06-26T05:00:00Z,8.446971792481753,1.4700255228499337,9.916997315331686,0,0.143411,FALSE,TRUE,FALSE
MD,2024-06-26T05:30:00Z,8.456005745766424,1.3804396077218186,9.836445353488243,0,0.127568,FALSE,TRUE,FALSE
MD,2024-06-26T06:00:00Z,8.467745390955882,1.2926210085905527,9.760366399546434,0,0.0976479,FALSE,TRUE,FALSE
MD,2024-06-26T06:30:00Z,8.47647368274074,1.2224906127358484,9.69896429547659,0,0.0565981,FALSE,TRUE,FALSE
MD,2024-06-26T07:00:00Z,8.492836804962963,1.1370963827641418,9.629933187727104,0,0.165322,FALSE,TRUE,FALSE
MD,2024-06-26T07:30:00Z,10.544377056896552,-0.901705831736141,9.642671225160411,0,0.123709,TRUE,FALSE,FALSE
MD,2024-06-26T08:00:00Z,10.113325461538462,-0.6004681162359535,9.512857345302509,0,0.0863782,TRUE,FALSE,FALSE
MD,2024-06-27T02:30:00Z,10.9064831,-1.9249200181185095,8.981563081881491,0.0230651,0.28397,TRUE,FALSE,FALSE
MD,2024-06-27T03:00:00Z,10.637438,-1.8116691397251223,8.825768860274877,0,0.298331,TRUE,FALSE,FALSE
MD,2024-06-27T04:00:00Z,7.565105,1.0318833552908577,8.596988355290858,0,0.312786,FALSE,TRUE,FALSE
MD,2024-06-27T04:30:00Z,7.241588060000001,1.2239112732558324,8.465499333255833,0,0.315411,FALSE,TRUE,FALSE
MD,2024-06-27T05:30:00Z,5.9424889,2.283210016743463,8.225698916743463,0,0.347073,FALSE,TRUE,FALSE
MD,2024-06-27T06:30:00Z,9.492539,-1.4909048845267812,8.00163411547322,0,0.317681,TRUE,FALSE,FALSE
MD,2024-06-27T09:30:00Z,9.9584402,-2.490398943915901,7.468041256084099,0.0104388,0.223348,TRUE,FALSE,FALSE
MD,2024-06-28T01:30:00Z,10.55092413318182,-2.1807311926538553,8.370192940527964,8.29949,0.191351,TRUE,FALSE,FALSE
MD,2024-06-28T02:00:00Z,9.432268013055555,-1.2423111289530873,8.189956884102468,0.632851,0.0967797,TRUE,FALSE,FALSE
MD,2024-06-28T08:30:00Z,5.634535,1.9760602319887264,7.610595231988726,0,0.221356,FALSE,TRUE,FALSE
MD,2024-06-28T09:00:00Z,8.48779,-0.7450371036483583,7.742752896351642,0,0.350362,TRUE,FALSE,FALSE
MD,2024-06-28T09:30:00Z,6.405678,1.3888104549908764,7.794488454990876,0.00303103,0.39484,FALSE,TRUE,FALSE
MD,2024-06-28T10:30:00Z,5.8652216,1.9425659679782115,7.807787567978211,2.63175,0.412113,FALSE,TRUE,FALSE
MD,2024-06-29T02:00:00Z,7.448078000000001,1.047367911717597,8.495445911717598,0.261449,0.721451,FALSE,TRUE,FALSE
MD,2024-06-29T03:00:00Z,6.233096,2.0325176327209995,8.265613632721,0,0.438894,FALSE,TRUE,FALSE
MD,2024-06-29T03:30:00Z,9.938871,-1.7282925342437299,8.21057846575627,0,0.489538,TRUE,FALSE,FALSE
MD,2024-06-29T04:30:00Z,6.271318,1.9088964093894285,8.180214409389428,0,0.361991,FALSE,TRUE,FALSE
MD,2024-06-29T05:00:00Z,4.168472,3.9966520343236303,8.16512403432363,0,0.269893,FALSE,TRUE,FALSE
MD,2024-06-29T05:30:00Z,10.054056617333334,-1.9069416519031268,8.147114965430207,0,0.13268,TRUE,FALSE,FALSE
MD,2024-06-29T06:00:00Z,10.032321841891893,-1.939592452759257,8.092729389132636,0,0.176314,TRUE,FALSE,FALSE
MD,2024-06-29T06:30:00Z,8.72123059380597,-0.7236454395628984,7.997585154243072,0,0.200727,TRUE,FALSE,FALSE
MD,2024-06-29T07:00:00Z,8.703392463481482,-0.7137532278412326,7.989639235640249,0,0.337997,TRUE,FALSE,FALSE
MD,2024-06-29T07:30:00Z,8.690644210073529,-0.7218013472501577,7.968842862823371,0,0.368985,TRUE,FALSE,FALSE
MD,2024-06-29T08:00:00Z,-14.628884,22.614640958891158,7.985756958891158,0,0.422957,FALSE,TRUE,FALSE
MD,2024-06-29T08:30:00Z,8.684582707028985,-0.672210591372739,8.012372115656246,0,0.430674,TRUE,FALSE,FALSE
MD,2024-06-29T09:00:00Z,-8.026524,16.04248925032539,8.015965250325388,0,0.298769,FALSE,TRUE,FALSE
MD,2024-06-29T09:30:00Z,-2.2165999999999997,10.237324406221814,8.020724406221815,0.0010244,0.287017,FALSE,TRUE,FALSE
MD,2024-06-29T10:00:00Z,6.7401040000000005,1.2382783520654685,7.978382352065469,0.145911,0.228109,FALSE,TRUE,FALSE
MD,2024-06-29T10:30:00Z,8.512529102605635,-0.5672890530890635,7.945240049516571,1.11089,0.132308,TRUE,FALSE,FALSE
MD,2024-06-29T11:30:00Z,11.268362,-3.3488207528820846,7.919541247117915,10.781,0.0954401,TRUE,FALSE,FALSE
MD,2024-06-30T02:00:00Z,9.636541000000001,-1.3283189533032704,8.30822204669673,1.00206,0.380965,TRUE,FALSE,FALSE
MD,2024-06-30T02:30:00Z,10.585284999999999,-2.3004170616052892,8.28486793839471,0.0141133,0.468978,TRUE,FALSE,FALSE
MD,2024-06-30T03:00:00Z,9.170215,-0.905232056896697,8.264982943103304,0,0.430107,TRUE,FALSE,FALSE
MD,2024-06-30T03:30:00Z,8.830803999999999,-0.6334671288775784,8.19733687112242,0,0.339032,TRUE,FALSE,FALSE
MD,2024-06-30T04:00:00Z,12.608892,-4.465457940957828,8.143434059042173,0,0.52403,TRUE,FALSE,FALSE
MD,2024-06-30T04:30:00Z,9.721226999999999,-1.7031420731766698,8.01808492682333,0,0.630542,TRUE,FALSE,FALSE
MD,2024-06-30T05:00:00Z,11.805551,-3.9985816237345446,7.806969376265455,0,0.622966,TRUE,FALSE,FALSE
MD,2024-06-30T05:30:00Z,9.957087,-2.3271844299846016,7.629902570015398,0,0.637004,TRUE,FALSE,FALSE
MD,2024-06-30T06:00:00Z,8.5703974,-1.1281932542493047,7.4422041457506944,0,0.670976,TRUE,FALSE,FALSE
MD,2024-06-30T06:30:00Z,10.48841,-3.2157596359199365,7.2726503640800635,0,0.647501,TRUE,FALSE,FALSE
MD,2024-06-30T07:00:00Z,7.969922999999999,-0.7982923587093849,7.171630641290614,0,0.656142,TRUE,FALSE,FALSE
MD,2024-06-30T08:30:00Z,8.132507,-1.1960276674309274,6.936479332569073,0,0.582533,TRUE,FALSE,FALSE
MD,2024-06-30T09:00:00Z,7.614185,-0.6822042433298314,6.9319807566701686,0,0.578303,TRUE,FALSE,FALSE
MD,2024-07-01T02:00:00Z,7.956473000000001,-0.6850433540675187,7.271429645932482,1.60553,0.261757,TRUE,FALSE,FALSE
MD,2024-07-01T05:30:00Z,7.881160599999999,-1.389547167257569,6.49161343274243,0,0.0586271,TRUE,FALSE,FALSE
MD,2024-07-01T06:00:00Z,7.992908996416667,-1.819574557343966,6.173334439072701,0,0.0739249,TRUE,FALSE,FALSE
MD,2024-07-01T06:30:00Z,7.992908996416667,-1.7610984827483183,6.231810513668349,0,0.0577342,TRUE,FALSE,FALSE
MD,2024-07-01T07:00:00Z,1.2898904999999998,5.016014738939269,6.3059052389392685,0,0.0264984,FALSE,TRUE,FALSE
MD,2024-07-01T07:30:00Z,7.992908996416667,-1.9396232685264687,6.053285727890199,0,0.0273481,TRUE,FALSE,FALSE
MD,2024-07-01T08:00:00Z,7.992908996416667,-2.0530605522061762,5.939848444210491,0,0.0887744,TRUE,FALSE,FALSE
MD,2024-07-01T08:30:00Z,7.992908996416667,-2.0623495726278316,5.930559423788836,0,0.102047,TRUE,FALSE,FALSE
MD,2024-07-01T09:00:00Z,7.992908996416667,-2.083135141410674,5.9097738550059935,3.4023299999999997e-05,0.0626234,TRUE,FALSE,FALSE
MD,2024-07-01T09:30:00Z,7.992908996416667,-2.067384499912416,5.925524496504251,0.00741659,0.0706462,TRUE,FALSE,FALSE
MD,2024-07-01T10:00:00Z,7.901119500578512,-1.9833344505029027,5.91778505007561,0.716163,0.0484724,TRUE,FALSE,FALSE
MD,2024-07-01T11:00:00Z,11.81467,-5.635295845560714,6.1793741544392855,58.0936,0.0327419,TRUE,FALSE,FALSE
MD,2024-07-02T02:00:00Z,8.625612295757575,-0.5181946306584688,8.107417665099106,1.15374,0.0892758,TRUE,FALSE,FALSE
MD,2024-07-02T06:30:00Z,6.0171399999999995,1.6956451783024686,7.712785178302468,0,0.247355,FALSE,TRUE,FALSE
MD,2024-07-02T07:00:00Z,8.26288,-0.6036037982988232,7.659276201701176,0,0.30043,TRUE,FALSE,FALSE
MD,2024-07-02T07:30:00Z,6.3956683,1.2300467122172174,7.625715012217217,0,0.329018,FALSE,TRUE,FALSE
MD,2024-07-02T09:00:00Z,5.592448,2.035161803330393,7.627609803330393,0,0.321775,FALSE,TRUE,FALSE
MD,2024-07-02T10:30:00Z,5.9309891100000005,1.8114604287979432,7.742449538797944,3.49362,0.43092,FALSE,TRUE,FALSE
MD,2024-07-02T11:00:00Z,5.488775,2.262913888588132,7.7516888885881325,9.97855,0.417885,FALSE,TRUE,FALSE
MD,2024-07-02T17:00:00Z,14.70258,-6.063348544893149,8.63923145510685,106.528,0.158038,TRUE,FALSE,FALSE
MD,2024-07-03T01:30:00Z,9.581175,-1.0306810649249538,8.550493935075046,4.08633,0.25988,TRUE,FALSE,FALSE
MD,2024-07-03T02:30:00Z,9.1009652,-0.5378737205931099,8.56309147940689,0.00521124,0.41744,TRUE,FALSE,FALSE
MD,2024-07-03T03:00:00Z,7.1976471,1.4134400178033664,8.611087117803367,0,0.545829,FALSE,TRUE,FALSE
MD,2024-07-03T03:30:00Z,9.512633,-0.774473183250695,8.738159816749304,0,0.42423,TRUE,FALSE,FALSE
MD,2024-07-03T04:00:00Z,5.8704719999999995,2.932910320721577,8.803382320721576,0,0.218352,FALSE,TRUE,FALSE
MD,2024-07-03T05:00:00Z,16.413157100000003,-7.60291415576174,8.810242944238263,0,0.352653,TRUE,FALSE,FALSE
MD,2024-07-03T06:00:00Z,7.727690720408163,1.1813610689486778,8.909051789356841,0,0.159828,FALSE,TRUE,FALSE
MD,2024-07-03T06:30:00Z,7.640502924489796,1.2482065396439346,8.888709464133731,0,0.0955204,FALSE,TRUE,FALSE
MD,2024-07-03T07:00:00Z,7.11323,1.763142935911306,8.876372935911306,0,0.214215,FALSE,TRUE,FALSE
MD,2024-07-03T07:30:00Z,9.85897,-0.9021004355212483,8.956869564478751,0,0.312754,TRUE,FALSE,FALSE
MD,2024-07-03T08:30:00Z,12.95103,-3.9386880921126046,9.012341907887395,0,0.296813,TRUE,FALSE,FALSE
MD,2024-07-03T09:00:00Z,14.702720000000001,-5.769866036875479,8.932853963124522,0,0.476822,TRUE,FALSE,FALSE
MD,2024-07-03T09:30:00Z,2.34595,6.546839162484673,8.892789162484673,1.70117e-4,0.508499,FALSE,TRUE,FALSE
MD,2024-07-03T10:00:00Z,7.064147,1.881019328172977,8.945166328172977,0.0748785,0.414284,FALSE,TRUE,FALSE
MD,2024-07-03T10:30:00Z,7.090492,1.9364694402981852,9.026961440298185,1.93245,0.394196,FALSE,TRUE,FALSE
MD,2024-07-03T12:00:00Z,19.14709,-10.39971083092085,8.74737916907915,39.6979,0.211526,TRUE,FALSE,FALSE
MD,2024-07-03T12:30:00Z,16.732656000000002,-7.976283439067467,8.756372560932535,77.7828,0.301269,TRUE,FALSE,FALSE
MD,2024-07-04T02:00:00Z,7.657381444736842,1.1614943456594151,8.818875790396257,1.14611,0.0864575,FALSE,TRUE,FALSE
MD,2024-07-04T05:00:00Z,9.724135,-1.1176025952308848,8.606532404769116,0,0.257078,TRUE,FALSE,FALSE
MD,2024-07-04T07:00:00Z,9.184951,-0.7378469506980565,8.447104049301943,0,0.251152,TRUE,FALSE,FALSE
MD,2024-07-04T11:30:00Z,13.452726,-5.2510876967739595,8.20163830322604,117.129,0.145068,TRUE,FALSE,FALSE
MD,2024-07-04T12:00:00Z,12.93142,-4.563398597906071,8.368021402093929,193.699,0.187044,TRUE,FALSE,FALSE
MD,2024-07-05T12:00:00Z,10.3207,-2.6289681550770165,7.691731844922984,29.5795,0.195758,TRUE,FALSE,FALSE
MD,2024-07-06T05:00:00Z,6.766975,1.2595457942319381,8.026520794231939,0,0.246259,FALSE,TRUE,FALSE
MD,2024-07-06T05:30:00Z,6.557318421756757,1.401561784305593,7.95888020606235,0,0.127514,FALSE,TRUE,FALSE
MD,2024-07-06T06:30:00Z,6.557318421756757,1.4628248917549032,8.02014331351166,0,0.118251,FALSE,TRUE,FALSE
MD,2024-07-06T07:00:00Z,6.313083000000001,1.7412322331679846,8.054315233167985,0,0.221972,FALSE,TRUE,FALSE
MD,2024-07-06T07:30:00Z,6.9696299999999995,1.0668871479514843,8.036517147951484,0,0.253214,FALSE,TRUE,FALSE
MD,2024-07-06T08:00:00Z,11.342550999999998,-3.2989216204625436,8.043629379537455,0,0.293267,TRUE,FALSE,FALSE
MD,2024-07-06T08:30:00Z,5.202249999999999,2.8247092006326415,8.026959200632641,0,0.243871,FALSE,TRUE,FALSE
MD,2024-07-06T09:00:00Z,5.24526,2.742667088462822,7.987927088462822,0,0.245846,FALSE,TRUE,FALSE
MD,2024-07-06T09:30:00Z,5.0000789999999995,2.9653984534712263,7.965477453471226,0,0.239585,FALSE,TRUE,FALSE
MD,2024-07-06T10:30:00Z,3.1750000000000007,4.811749999727293,7.9867499997272935,1.42782,0.273841,FALSE,TRUE,FALSE
MD,2024-07-07T03:00:00Z,10.033237191666666,-1.2123849819494943,8.820852209717172,NA,0.207575,TRUE,FALSE,FALSE
MD,2024-07-07T03:30:00Z,10.274651118181819,-1.5110701840362246,8.763580934145594,NA,0.0340117,TRUE,FALSE,FALSE
MD,2024-07-07T04:00:00Z,10.67548072857143,-1.971632676556494,8.703848052014935,NA,0.130344,TRUE,FALSE,FALSE
