Date,LD_NEE_gC_day,MD_NEE_gC_day,LD_GPP_gC_day,MD_GPP_gC_day,LD_Reco_gC_day,MD_Reco_gC_day,LD_VPD_mean_kPa,MD_VPD_mean_kPa,LD_VPD_day_kPa,MD_VPD_day_kPa,LD_VPD_midday_kPa,MD_VPD_midday_kPa,n_hh,n_Rg,frac_Rg,Rg_mean_Wm2,Rg_max_Wm2,Tair_mean_C,Tair_max_C,Tair_min_C,RH_mean_pct,VPD_mean_kPa,VPD_max_kPa,P_used_mm,SWC_mean,TS_mean_C,n_SWC_mean,n_TS_mean,n_Rg_from_Grant,n_Tair_from_Grant,n_RH_from_Grant,frac_Rg_from_Grant,frac_Tair_from_Grant,frac_RH_from_Grant
2024-07-12,-3.400943439026313,-2.9499287206241167,11.11738456452526,15.555367876312552,7.716441125498948,12.605439155688437,0.44922675208333324,0.6458694460625,NA,NA,0.9738841,1.3336017,48,48,1,293.29077947999997,948.239,21.958041666666688,28,16.805000000000007,81.08072916666667,0.8765289250273763,1.7929343695538733,1.1,0.33072287499999997,20.937156250000026,1,2,0,0,0,0,0,0
2024-07-13,-5.243318098893926,-2.6143405795724797,12.533032844414743,15.942022074846946,7.289714745520815,13.327681495274469,0.5731784791666665,0.7775238637083334,NA,NA,1.1586904,1.491374,48,48,1,315.3691623753167,888.364,22.523812500000023,27.991000000000042,15.961000000000013,77.35646458333333,1.1004865400650938,1.8064943808984664,0,0.3217697291666667,21.145020833333355,1,2,0,0,0,0,0,0
2024-07-14,-1.9242806842822864,0.10769463920018116,10.894557674066021,13.974463781586334,8.970276989783734,14.082158420786516,0.30605191458333336,0.5839705770212766,NA,NA,0.15947749,0.5637898,48,48,1,227.3769688572083,862.614,23.69337500000002,27.65700000000004,19.623000000000047,81.5513125,0.6675235901402529,1.355353086766101,0.2,0.31005439583333333,21.829187500000025,1,2,0,0,0,0,0,0
2024-07-15,-2.914964151854318,-4.007513122585786,17.422548340152275,18.116670785248175,14.507584188297956,14.109157662662385,0.23684768125000005,0.5125537712500001,NA,NA,0.35848589,0.7948810000000001,48,48,1,298.544467089375,877.148,23.505937500000027,27.147000000000048,19.80000000000001,84.14385,0.5485041100018307,1.2480966061227519,2.1,0.3119859583333333,22.29745833333335,1,2,0,0,0,0,0,0
2024-07-16,0.5298899529974747,2.5021128231965917,15.41731410421685,11.612964454212646,15.947204057214325,14.115077277409235,0.23435547187499997,0.39228922847916664,NA,NA,0.0760891,0.26437299400000003,48,48,1,166.17781067610417,810.928,22.496166666666696,25.984000000000037,19.491000000000042,86.99188958333333,0.5050180891240629,1.3171734356808331,3.9000000000000004,0.3056901875,22.24206250000002,1,2,0,0,0,0,0,0
2024-07-17,-7.427401843100945,-4.108741654000548,21.972273661043015,17.51811221258379,14.544871817942068,13.409370558583243,0.4947435791666667,0.6245501960625,NA,NA,1.0550507,1.249085,48,48,1,309.39239611249997,866.679,20.09583333333336,23.965000000000032,15.958000000000027,76.28834166666667,0.7106894848681821,1.434327643871756,0,0.29484554166666666,20.830333333333357,1,2.854166666666667,0,0,0,0,0,0
2024-07-18,-3.775905493760603,-4.947424351205144,16.542879275734567,16.622563762100587,12.766973781973967,11.675139410895444,0.533014985106383,0.6343012414166667,NA,NA,0.8484535,0.9888256,47,47,1,301.2523507103829,900.695,16.945595744680872,22.30800000000005,10.298000000000002,71.49535957446808,0.6863137399380422,1.4174617321112892,0,0.2470582,19.10939007092201,0.21276595744680865,3,0,0,0,0,0,0
2024-07-19,-4.120810131490764,-7.128909061530635,16.329772682759867,17.998250935565657,12.208962551269103,10.86934187403502,0.5567580874999999,0.6739154443333334,NA,NA,1.0255204,1.2167834,48,48,1,292.16626498555,913.243,17.445916666666694,24.423000000000002,9.307000000000016,73.28416874999999,0.7729315144987654,1.5715349718511409,0,NA,18.54060416666669,0,3,0,0,0,0,0,0
2024-07-20,-3.2877226612275936,-4.362765271195475,15.179404596490516,14.606544053826571,11.891681935262921,10.243778782631097,0.46929934854166677,0.6131088030833334,NA,NA,1.0127112,1.2627417,48,48,1,267.55991782402504,844.328,18.80502083333336,25.260000000000048,11.610000000000014,78.11227291666667,0.8192876543268994,1.5668535103468582,0,NA,18.904215277777798,0,3,0,0,0,0,0,0
2024-07-21,-4.462561515656863,-6.706696163320646,16.216234108513273,16.43373239035001,11.75367259285642,9.727036227029364,0.46372783333333334,0.6403472225416668,NA,NA,1.1242416,1.4253058,48,48,1,252.77443346657293,784.809,21.010645833333353,26.69300000000004,14.673000000000002,79.25831458333333,0.6966811852157074,1.6222724692013328,0,NA,19.729986111111135,0,3,0,0,0,0,0,0
2024-07-22,-5.714540637980343,-4.9790989052865475,16.794953287961533,13.792293736463277,11.080412649981193,8.813194831176725,0.5131041916666665,0.6704310039583333,NA,NA,1.0906164,1.3853259,48,48,1,274.8740701292125,870.793,21.355416666666688,26.471000000000004,15.75200000000001,79.01851458333333,0.9423791467606355,1.6976363611339,0,NA,21.16514583333335,0,2.9791666666666665,0,0,0,0,0,0
2024-07-23,-3.7751871899036518,-5.393390799529008,13.670377022946427,12.953073151901403,9.895189833042778,7.559682352372396,0.3774892393617022,0.56254311,NA,NA,0.8900555,1.1787148,47,47,1,228.964969972,862.88,19.532531914893642,26.064999999999998,11.607000000000028,80.02324680851063,0.6672044173108029,1.4853469614086519,0,NA,19.841446808510668,0,3,0,0,0,0,0,0
2024-07-24,-3.1093704137227918,-4.284196269208102,12.524278545320556,11.134529997369022,9.414908131597764,6.850333728160922,0.04033392142857144,0.1310351017857143,NA,NA,NA,NA,28,28,1,33.17942400928572,309.312,18.914892857142885,22.998000000000047,17.239000000000033,95.65613214285715,0.16899634494224283,0.9391739880860235,0,NA,19.88357142857145,0,3,0,0,0,0,0,0
2024-07-25,-5.728158135625555,-6.471696060782066,14.069630477699327,13.331386367045885,8.34147234207377,6.85969030626382,0.5780651979166668,0.6844697613958333,NA,NA,1.1612156,1.2989190000000002,48,48,1,323.14495727740416,899.127,18.26972916666669,24.347000000000037,12.408000000000015,73.52243541666667,0.8749310847995837,1.6769765332325772,0,NA,19.13836111111114,0,3,0,0,0,0,0,0
2024-07-26,-3.9761468314659134,-5.942330333064737,12.924554012861922,13.721596573448533,8.948407181396009,7.779266240383795,0.7063441857708334,0.8585097076458333,NA,NA,1.3102388,1.511187,48,48,1,308.21956898696567,905.044,19.692604166666687,26.735000000000014,11.31800000000004,69.79538333333333,0.9636088103190621,1.9845883995917868,0,NA,19.06147916666669,0,3,0,0,0,0,0,0
2024-07-27,-3.836795837886871,-3.865688495280204,13.872970737793533,12.692334332360643,10.03617489990666,8.826645837080443,0.8338374249999999,1.0038340083333332,NA,NA,1.300959,1.54719,48,48,1,315.39432823064584,885.015,21.593041666666686,27.74000000000001,14.504999999999995,64.63318333333333,1.0430953876455402,2.0714860178470045,0,NA,19.471229166666692,0,3,0,0,0,0,0,0
2024-07-28,-4.558983871212004,-3.5390727421061925,15.204776780235976,13.338858766380001,10.645792909023971,9.799786024273809,0.5039847337500001,0.7027066120208333,NA,NA,1.1540466999999999,1.480027,48,48,1,215.67455504375002,847.753,21.15477083333336,27.986000000000047,13.451000000000022,76.97389583333333,0.824743572522837,1.6769554288819348,0,NA,19.80266666666669,0,3,0,0,0,0,0,0
2024-07-29,-1.4200713067823045,-0.689513679007399,13.368730619494666,12.98751933259862,11.948659312712362,12.298005653591225,0.17282508333333324,0.32465308354166666,NA,NA,0.5662343,1.0319103,48,48,1,172.57359144458337,664.099,23.673020833333357,28.882000000000005,21.363,90.81372291666666,0.49772447498207334,1.4944942349787511,14.6,NA,21.64770138888891,0,3,0,0,0,0,0,0
2024-07-30,-2.804759301618985,-3.058393760920668,15.315973377196785,17.282759173692806,12.5112140755778,14.224365412772139,0.19124591666666677,0.39320895233333336,NA,NA,0.3814734,0.8369291,48,48,1,278.8278004414583,847.731,23.115375000000025,27.977000000000032,19.662000000000035,88.677225,0.6511227477931614,1.2697307946901173,2.2,NA,22.312694444444467,0,3,0,0,0,0,0,0
2024-07-31,-2.2913513593546417,-3.4921752077336867,15.048748970198657,18.35823950724084,12.757397610844015,14.866064299507151,0.2502179795744682,0.52352301625,NA,NA,0.38232964,0.9233370000000001,47,47,1,285.4261361593617,842.835,23.899829787234065,28.196000000000026,19.076000000000022,84.81628723404255,0.5957612390230905,1.5241712013157116,0,NA,22.3296241134752,0,3,0,0,0,0,0,0
2024-08-01,-1.8777927927226523,-2.5010563286512277,13.98676453039001,17.129303477939704,12.108971737667362,14.628247149288475,0.059075037500000004,0.29124521125,NA,NA,0.21496428,0.744634,48,48,1,172.90108308000003,657.816,23.615895833333354,27.80400000000003,19.839,91.47119791666667,0.4896715770523171,0.9214567545890855,0.1,NA,22.607236111111135,0,3,0,0,0,0,0,0
2024-08-02,-1.016098706530797,-1.0753511837277339,12.538393539933836,15.530143367200674,11.522294833403034,14.454792183472946,0.25618341666666666,0.44017779006458324,NA,NA,0.29445570000000004,0.69815912,48,48,1,177.28172049833336,596.962,23.80660416666669,28.846000000000004,19.92100000000005,88.02952083333334,0.6835094709525679,1.5877119867243512,2.8,NA,22.741479166666682,0,3,0,0,0,0,0,0
2024-08-03,-3.6883072951664375,-3.8251005909481375,14.71613788022803,18.20943007329729,11.027830585061592,14.384329482349147,0.7094299833333334,0.9451014489583331,NA,NA,1.425535,1.762933,48,48,1,292.49008829104173,840.736,24.314895833333352,29.242999999999995,18.850000000000023,73.73977291666667,1.065581752769137,2.1385385440268556,0,NA,22.178048611111134,0,3,0,0,0,0,0,0
2024-08-04,-4.562462624649948,-4.684143275471366,14.525561494860222,18.391585456514765,9.963098870210272,13.707442181043401,0.6403031604166667,0.8588629670333334,NA,NA,1.0617163,1.4158986,48,48,1,234.7633862604167,777.803,22.358229166666696,28.584000000000003,15.788000000000011,74.37227708333333,0.9121949482365158,2.126054520766118,0,NA,21.56023611111113,0,3,0,0,0,0,0,0
2024-08-05,-0.4430733968700499,-2.58330252543871,9.638769597052246,15.84031369110457,9.195696200182198,13.257011165665856,0.22689808541666664,0.5057617979166666,NA,NA,0.167535723,0.5566145,48,48,1,119.28853812625003,466.358,22.05322916666669,26.451000000000022,18.479000000000042,82.11877916666667,0.5100540837130568,1.425840070174858,0,NA,21.588027777777803,0,3,0,0,0,0,0,0
2024-08-06,-1.7274751188526025,0.9808522943511033,9.47360149287665,9.949878066754932,7.746126374024048,10.930730361106036,0.24434745416666664,0.37501363964583334,NA,NA,0.0176803,0.1395573644,48,48,1,121.65499962520833,590.168,18.12064583333336,23.64300000000003,14.133000000000038,83.39694166666666,0.4356954191517767,0.8897763324077494,25.199999999999996,NA,19.67473611111113,0,3,0,0,0,0,0,0
2024-08-07,-5.460062958859063,-5.376222090046185,12.567686547160042,14.808514336502286,7.10762358830098,9.432292246456102,0.51854190875,0.655693670625,NA,NA,1.0140201,1.1711163,48,48,1,292.7206798695833,869.38,18.516458333333354,24.239000000000033,11.882000000000005,74.07659375,0.667150279431718,1.5562903102325787,0.1,NA,18.444666666666684,0,3,0,0,0,0,0,0
2024-08-08,-5.246208811701716,-5.094107411687092,11.747010717062057,13.105036922803189,6.500801905360341,8.010929511116096,0.4384231131249999,0.5956744484791667,NA,NA,0.8723647,1.0984918000000001,48,48,1,272.7692559773334,820.856,18.96920833333336,24.370000000000005,12.621000000000038,77.50743333333334,0.6366128847907471,1.3828132138392821,0,NA,18.939243055555572,0,3,0,0,0,0,0,0
2024-08-09,-3.9062620347643486,-3.2087221867628397,9.69978195419672,10.822222900145483,5.793519919432371,7.61350071338265,0.4044846270833333,0.5442318887500001,NA,NA,0.812679,0.9385669,48,48,1,250.99805005106253,886.224,18.427083333333357,21.640000000000043,14.462000000000046,74.24319583333333,0.5573043505240047,1.087584538696659,0,NA,19.24772916666669,0,3,0,0,0,0,0,0
2024-08-10,-4.607454647152731,-5.121363723963733,10.004378888089182,12.484763551689273,5.396924240936453,7.3633998277255435,0.27762375624999996,0.3916374458333334,NA,NA,0.4688761,0.5728811,48,48,1,155.48683340054166,542.548,15.66166666666669,18.192000000000007,12.591000000000008,78.49752708333334,0.40000667888600877,0.6160367453715243,0,NA,17.78075694444447,0,3,0,0,0,0,0,0
2024-08-11,-4.900836319632978,-4.0333399513930095,10.911774162028681,11.943653347382108,6.0109378423957,7.910313395989101,0.4513373340425532,0.5772688439583333,NA,NA,0.8692855555555555,1.0198007,47,47,1,234.56991546563833,782.992,17.84323404255321,22.247000000000014,13.584000000000003,75.60141276595745,0.5742911589435089,1.3660504961686637,0,0.26175764705882354,17.908070921985836,0.3617021276595744,3,0,0,0,0,0,0
2024-08-12,-5.80105564847282,-4.38056507491044,12.206434902762528,12.715581310289837,6.4053792542897074,8.335016235379396,0.5176880712500002,0.6558012140291667,NA,NA,1.0505461,1.2875922,48,48,1,274.63399520863743,891.355,19.083854166666686,25.64300000000003,11.65500000000003,76.33667708333333,0.832921071031942,1.77587946480856,0,0.2584350625,18.2416527777778,1,3,0,0,0,0,0,0
2024-08-13,-4.564948342579039,-3.7668417670611984,11.22440673433459,12.582813990503082,6.6594583917555505,8.81597222344188,0.6301233999999998,0.7826969672916667,NA,NA,1.346066,1.5823479999999999,48,48,1,285.258856184375,856.814,20.467541666666683,27.87700000000001,13.52600000000001,74.93249166666666,0.9199500296729892,2.2493642716215323,0,0.26369513541666667,18.752263888888915,1.8541666666666665,3,0,0,0,0,0,0
2024-08-14,-2.487059142692707,-4.942016701119689,9.253543525705007,14.085396931190596,6.766484383012302,9.143380230070912,0.6498237042553193,0.8328377890416667,NA,NA,1.3432816666666667,1.6221889999999999,47,47,1,254.8226505455319,856.357,20.856787234042574,28.248000000000047,13.636000000000024,74.93448510638298,1.109913951940479,2.169946071694634,0,0.26102505319148933,19.048567375886552,2,3,0,0,0,0,0,0
2024-08-15,-1.683375196013687,-2.613908384120067,8.357104473475893,11.858693221346002,6.673729277462203,9.244784837225934,0.32285216833333336,0.4850502141666667,NA,NA,0.8140374,1.0593199,48,48,1,135.82932086033335,540.203,19.83006250000002,24.914000000000044,15.128000000000043,80.90250416666667,0.5280768687768117,1.310859628678861,1.2,0.25680496875000003,19.063611111111133,2,3,0,0,0,0,0,0
2024-08-16,-1.5201086472719996,1.3994393705999986,8.420151262792293,8.071344277283938,6.900042615520294,9.470783647883938,0.013995552631578962,0.201921300875,NA,NA,0,0.16486241,42,42,1,131.4862831311905,708.786,19.644785714285735,25.579000000000008,18.021000000000015,96.45742619047618,0.2988610742661299,0.989520484212437,29.400000000000006,0.3106324404761905,19.25758730158733,2,3,0,0,0,0,0,0
2024-08-17,-1.087887356352,-1.6563127183461819,8.853428991126693,11.378314439941656,7.76554163477469,9.722001721595474,NA,0.24358252500000002,NA,NA,NA,0.38659372999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-18,-1.681010751155205,-2.7842893448399995,10.035816640333639,11.908144235092122,8.354805889178433,9.123854890252122,0.4064158,0.29695468166666666,NA,NA,0.39398316666666666,0.6042854,15,15,1,366.46361333333334,621.412,22.863200000000038,23.486000000000047,21.960000000000036,74.90542,0.7002109857457245,0.8077215712829524,0,0.3207834,21.151866666666688,2,3,0,0,0,0,0,0
2024-08-19,-2.9871722026789516,-2.0123835166079997,11.779010991352516,10.337345778749318,8.79183878867356,8.32496226214132,0.525058338888889,0.4715875310833334,NA,NA,0.8719209,0.9814857,36,36,1,302.05669063144444,834.564,18.90633333333336,21.29400000000004,15.475999999999999,73.03816388888889,0.6830452710049892,1.2060936908906443,0,0.31448744444444443,19.255527777777804,2,3,0,0,0,0,0,0
2024-08-20,-6.216618250023433,-2.304533591769122,15.271133335171783,10.046431304722217,9.054515085148353,7.741897712953094,0.468487754347826,0.5203538167083334,NA,NA,0.8190579,0.8670183,46,46,1,286.70255253119126,884.421,14.563673913043505,20.05600000000004,9.012,74.3660347826087,0.563133666457479,1.2986334945541103,0,0.30575247826086954,17.07068115942031,2,3,0,0,0,0,0,0
2024-08-21,-5.888428709372163,-3.1494425339691414,15.715837865285389,10.745736028200202,9.827409155913225,7.596293494231058,0.48356824020833344,0.5657144037916667,NA,NA,1.0650971,1.1544195000000002,48,48,1,262.9721328674583,833.901,14.95710416666669,21.647000000000048,7.073000000000036,74.22901041666667,0.6563194185479201,1.3670553855779415,0,0.29832744791666665,16.460520833333355,2,3,0,0,0,0,0,0
2024-08-22,-7.024328281704087,-2.6308240941489003,17.74890984304058,10.25217550171325,10.724581561336493,7.62135140756435,0.4737786354166666,0.5736099269374999,NA,NA,1.0300966,1.1844795,48,48,1,277.1513293132229,838.832,15.99762500000002,22.46700000000004,8.423000000000002,75.739,0.7111393222939703,1.4003131625236924,0,0.2924692291666667,16.594131944444467,2,3,0,0,0,0,0,0
2024-08-23,-8.012717203363069,-2.9789948536110744,18.080994919721697,10.565407187038387,10.06827771635863,7.586412333427315,0.39309078541666664,0.5064820947916666,NA,NA,0.7616122,0.9593994,48,48,1,221.30310173316977,802.98,16.885479166666688,23.90900000000005,9.14100000000002,79.58089583333333,0.5986058339319524,1.4002449438779196,0,0.2868972083333333,16.715194444444467,2,3,0,0,0,0,0,0
2024-08-24,-1.4483760419399987,-2.675428945801871,11.417102485265199,10.563390717446966,9.968726443325199,7.887961771645097,0.5448359041666667,0.6970575906382979,NA,NA,1.1410079,1.3595134444444446,48,48,1,244.75259796052086,842.728,19.90954166666669,26.843000000000018,12.66700000000003,75.63947083333333,0.7619724633759621,1.8238195154529901,0,0.28213002083333333,17.744034722222246,2,3,0,0,0,0,0,0
2024-08-25,1.4060129005388575,-2.1794406892466487,10.121542659819331,10.156183900247408,11.527555560358188,7.976743211000758,0.04056666785714285,0.7297474759166667,NA,NA,0.2408425,1.3977947,31,31,1,80.21450043258062,598.768,19.382741935483896,26.72800000000001,16.709000000000003,92.96872903225807,0.2080004785299275,0.8814513846377809,0,0.27837635483870965,18.14731182795701,2,3,0,0,0,0,0,0
2024-08-26,1.3768286382694275,-0.6853535181131846,11.555237332372728,8.480752040538569,12.932065970642153,7.795398522425378,NA,1.1225517708333332,NA,NA,NA,1.7843390000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-27,0.19692528076524676,4.868695165278002,13.768329188105405,2.6456703857241717,13.965254468870652,7.514365551002172,NA,0.6256058541666667,NA,NA,NA,1.1466812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-28,-1.8808976239640514,-0.44096311382976633,16.157162983831498,7.383530760622644,14.276265359867443,6.942567646792878,NA,0.5290689041666666,NA,NA,NA,0.959086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-29,-2.1437707927261616,-2.1592115098560005,17.393849377501258,9.042478844554738,15.250078584775096,6.883267334698735,NA,0.33299584687500006,NA,NA,NA,0.4978707,6,6,1,386.19225,600.21,25.00933333333336,25.74000000000001,23.883000000000038,71.52215,0.909487364422103,1.0948290276395376,0,0.288273,22.004777777777804,2,3,0,0,0,0,0,0
2024-08-30,-1.8423370656787714,-0.09042178633714285,14.166958464409605,6.8784430292325,12.32462139873084,6.788021242895358,0.036182099999999995,0.2535535659574468,NA,NA,NA,0.5939095,11,11,1,141.856495,360.86,23.265272727272738,24.29000000000002,22.016999999999996,87.58798181818182,0.35708590487451686,0.4931664063224561,0,0.28438868181818183,22.204363636363663,2,3,0,0,0,0,0,0
2024-08-31,-0.8953250667649055,-2.6190222865069104,9.362755090226159,9.200123716185322,8.467430023461253,6.581101429678411,1.235778888888889,0.6391365154166667,NA,NA,1.158135,1.211884,15,15,1,614.627524,814.112,24.34100000000002,25.259000000000015,22.14100000000002,59.62493333333333,1.2486603165793828,1.595846431455004,0,0.27942,21.03455555555559,2,3,0,0,0,0,0,0
2024-09-01,0.5545345023515639,-1.8297177900709098,4.058846940925867,8.080757774867447,4.613381443277434,6.251039984796537,0.9520299090909091,0.6276396458333333,NA,NA,1.063466,1.0994407,27,27,1,427.09321011000003,849.161,20.306555555555573,21.920000000000016,18.521000000000015,61.59451851851852,0.9323737841832752,1.3579323362917055,0,0.2731404074074074,19.560061728395084,2,3,0,0,0,0,0,0
2024-09-02,-3.347487696874092,-1.4370941983405725,4.99536824754437,7.234161469274185,1.647880550670278,5.7970672709336135,0.9599931607142856,0.7217897106818182,NA,NA,1.1439923,1.1274444,33,33,1,368.5917263400909,817.774,17.04454545454548,21.647000000000048,8.900000000000034,60.12793939393939,0.8856943507525584,1.6027030564704492,0,0.2669205,17.46518181818184,2,3,0,0,0,0,0,0
2024-09-03,-2.433394094242091,-1.64810058042,4.0098005121448965,7.375857027726536,1.5764064179028046,5.727756447306536,0.9794185357142856,0.7548407125,NA,NA,1.1028507,1.1744715000000001,34,34,1,365.2478903551765,800.991,18.546000000000024,23.487000000000023,11.475000000000023,59.3734,0.9539121497300944,1.6874351954898055,0,0.2619917352941177,17.08075490196081,2,3,0,0,0,0,0,0
2024-09-04,-2.5728555363801435,-3.6955671201212463,4.319026724652291,9.343163677364922,1.7461711882721473,5.6475965572436735,1.1212345555555556,0.72507674375,NA,NA,1.0880545555555556,1.3245101,22,22,1,482.65371438204545,768.505,21.081863636363654,25.590000000000032,13.975999999999999,57.28851818181818,1.1936148361216201,2.0670248590476956,0,0.2575366590909091,17.14639393939396,2,3,0,0,0,0,0,0
2024-09-05,-2.5872968126341713,-3.4184322982748583,4.483122085828672,8.92739194064519,1.8958252731945002,5.508959642370335,NA,0.8646847083333333,NA,NA,NA,1.5425897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-06,-2.981358386280593,-3.079467387647999,5.048047189202774,8.421592438078216,2.0666888029221804,5.342125050430216,NA,0.3155207156875,NA,NA,NA,0.6290676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-07,-2.256873445544662,-5.843361466568572,4.504360429289496,10.990880030459731,2.2474869837448344,5.14751856389116,NA,0.392256982,NA,NA,NA,0.6868163333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-08,-1.74479663879893,-3.7777449659862867,4.15031667209166,8.774760489065256,2.405520033292728,4.997015523078971,NA,0.4533387,NA,NA,NA,0.9739409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-09,-3.4380172034331427,-2.9413302049079997,5.948700025221258,7.847119583627704,2.5106828217881167,4.905789378719701,NA,0.6360780425531914,NA,NA,NA,1.0075091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-10,-3.4971081705514293,-4.157975182987325,6.15617831527214,8.89399191627579,2.659070144720711,4.736016733288465,1.2038886,0.6300482908333334,NA,NA,1.3330799999999998,1.1958354,11,11,1,370.79198181818185,670.823,23.808363636363662,25.13100000000003,20.563000000000045,52.67998181818182,1.4083015512143748,1.610771530034448,0,0.23015654545454545,18.19130303030305,2,3,0,0,0,0,0,0
2024-09-11,-3.4374995247553306,-2.338076721801237,6.270509722347109,6.89779531330157,2.8330101975917774,4.5597185915003315,0.7811710916666667,0.49698587647058823,NA,NA,1.3198734,1.299806,48,48,1,187.12428136187498,748.57,18.843645833333355,27.138000000000034,10.677000000000021,66.26853125,0.9131174407829655,2.206459071458907,0,0.2283124375,16.4400902777778,2,3,0,0,0,0,0,0
2024-09-12,-1.269921688244888,-3.197890494216902,4.274896088537507,7.588353143544227,3.0049744002926184,4.390462649327324,0.6799425737499998,NA,NA,NA,1.4398768,NA,48,48,1,219.2603543108333,717.542,19.19941666666669,28.810000000000002,11.248000000000047,75.09746041666666,1.0215847426181943,2.377269709965022,0,0.2248121875,16.732409722222247,2,3,0,0,0,0,0,0
2024-09-13,-2.140166747291087,-2.921486587334687,5.448284999809215,7.175941990205449,3.308118252518126,4.254455402870763,0.7755658999999999,NA,NA,NA,1.2912626,NA,48,48,1,214.40458377979172,724.482,21.251250000000027,28.837000000000046,15.329000000000008,68.327075,0.9696192847654497,2.5113507982237095,0,0.22036953125,17.32032638888891,2,3,0,0,0,0,0,0
2024-09-14,-1.4415514013111699,-2.28216321178475,4.901190792423024,6.487022957024894,3.459639391111853,4.204859745240143,0.7435198308958333,NA,NA,NA,1.3944893999999999,NA,48,48,1,219.08253424125002,733.452,21.178312500000022,29.185000000000002,14.609000000000037,70.6503,0.943901926630044,2.444298627289472,0,0.21610307291666667,17.681590277777797,2,3,0,0,0,0,0,0
2024-09-15,-1.2719223825851511,-1.4675170732741016,4.965038377400797,5.502633909423743,3.6931159948156442,4.035116836149642,0.8053492333333333,NA,NA,NA,1.5515034,NA,48,48,1,221.68321977003959,739.445,22.205583333333355,30.177999999999997,15.810000000000002,70.56303333333334,1.0375841205195486,2.628654045737683,0,0.21187532291666666,18.03500694444447,2,3,0,0,0,0,0,0
2024-09-16,-1.6762650309011071,-1.1759194276332139,5.552445052736056,5.035119570580266,3.8761800218349474,3.859200142947054,1.2270526458333333,2.54338625,NA,NA,1.990525,NA,48,48,1,225.2601340441021,736.676,22.743687500000018,29.50600000000003,13.77600000000001,56.439172916666664,1.4154472737552952,2.871984750999043,0,0.20698035416666666,18.126118055555576,2,3,0,0,0,0,0,0
2024-09-17,-1.3854388234155637,-1.430683528967443,5.134101515325214,5.085200824482627,3.7486626919096513,3.6545172955151832,0.9802608,1.078273943125,NA,NA,1.6031875,1.8005118,48,48,1,227.64116500254377,741.244,20.043562500000025,27.396000000000015,11.352000000000032,62.5238875,1.1893060460144789,2.5648807555300657,0,0.20191344791666666,17.43022222222224,2,3,0,0,0,0,0,0
2024-09-18,-1.442287946928928,-0.9494475979158656,5.131585708112672,4.312132863236716,3.689297761183744,3.3626852653208488,0.7005923208333332,0.8378661102765957,NA,NA,1.1492125,1.3918383,48,48,1,225.74328860962498,729.689,18.456812500000023,27.42900000000003,9.69500000000005,70.35001666666666,0.9844766307650956,2.245912302029521,0,0.19721634375,16.805034722222242,2,3,0,0,0,0,0,0
2024-09-19,-1.4157669076132517,-1.0119399174217896,5.305125027979281,4.288037973394966,3.8893581203660292,3.276098055973176,0.79988778125,0.9410682480854167,NA,NA,1.4829362000000001,1.752002,48,48,1,214.7594000496875,716.21,19.816875000000024,28.449000000000012,11.247000000000014,69.74149375,1.135985731247552,2.506988434265437,0,0.19249602083333334,17.027763888888913,2,3,0,0,0,0,0,0
2024-09-20,-0.29428995404353775,-0.7160182951002286,4.357302253290664,4.128622437422562,4.063012299247126,3.412604142322333,0.46172498333333334,0.671068625,NA,NA,0.8987628000000001,1.1734631,48,48,1,96.14024278474167,464.991,20.689229166666685,25.620000000000005,16.382000000000005,73.4274,0.6801537294587998,1.517835009471921,0.1,0.188223625,17.605180555555577,2,3,0,0,0,0,0,0
2024-09-21,-0.05972700941107255,0.3119980170066014,4.562123151523801,4.003488660779676,4.502396142112729,4.315486677786278,0.6404715208333333,0.7465429825,NA,NA,1.4357323,1.7229598,48,48,1,201.73054283348958,703.307,21.361833333333355,29.177999999999997,16.513000000000034,78.50262708333334,1.4862687584761793,2.7058527135858195,0.4,0.18518098958333334,17.84611805555558,2,3,0,0,0,0,0,0
